RUNNING THE L-BFGS-B CODE

it    = iteration number
nf    = number of function evaluations
nseg  = number of segments explored during the Cauchy search
nact  = number of active bounds at the generalized Cauchy point
sub   = manner in which the subspace minimization terminated:
        con = converged, bnd = a bound was reached
itls  = number of iterations performed in the line search
stepl = step length used
tstep = norm of the displacement (total step)
projg = norm of the projected gradient
f     = function value

           * * *

Machine precision = 2.220D-16
 N =          284     M =            5

   it   nf  nseg  nact  sub  itls  stepl    tstep     projg        f
  141  153     1     0  con    0  1.0D+00  5.2D-03  8.537D-02 -7.793D+00
  142  154     1     0  con    0  1.0D+00  1.2D-02  1.336D-01 -7.793D+00
  143  155     1     0  bnd    0  1.0D+00  8.6D-03  6.066D-02 -7.793D+00
  144  156     1     1  con    0  1.0D+00  8.8D-04  1.656D-02 -7.793D+00
  145  157     1     1  con    0  1.0D+00  7.2D-04  5.378D-03 -7.793D+00
  146  158     1     1  con    0  1.0D+00  4.2D-04  1.726D-02 -7.793D+00
  147  159     1     1  con    0  1.0D+00  3.3D-03  3.724D-02 -7.793D+00
  148  161     1     1  con    1  5.0D-01  3.3D-03  5.418D-02 -7.793D+00
  149  162     1     1  con    0  1.0D+00  2.1D-03  2.889D-02 -7.793D+00
  150  163     1     0  con    0  1.0D+00  3.1D-03  7.544D-03 -7.793D+00
  151  164     1     0  con    0  1.0D+00  2.0D-03  3.233D-02 -7.793D+00
  152  165     1     0  con    0  1.0D+00  3.3D-03  3.911D-02 -7.793D+00
  153  166     1     0  con    0  1.0D+00  8.4D-03  6.629D-02 -7.793D+00
  154  167     1     0  con    0  1.0D+00  1.1D-02  1.896D-02 -7.793D+00
  155  168     1     0  con    0  1.0D+00  1.4D-03  6.487D-03 -7.793D+00
  156  169     1     0  con    0  1.0D+00  6.3D-04  1.070D-02 -7.793D+00
  157  170     1     0  con    0  1.0D+00  2.1D-03  2.296D-02 -7.793D+00
  158  171     1     0  con    0  1.0D+00  2.9D-03  4.330D-02 -7.793D+00
  159  172     1     0  con    0  1.0D+00  3.5D-03  1.795D-02 -7.793D+00
  160  173     1     0  con    0  1.0D+00  1.9D-03  1.796D-02 -7.793D+00
  161  174     1     0  con    0  1.0D+00  1.3D-03  2.574D-02 -7.793D+00
  162  175     1     0  con    0  1.0D+00  1.2D-04  1.223D-02 -7.793D+00
  163  176     1     0  con    0  1.0D+00  1.1D-03  2.343D-02 -7.793D+00
  164  177     1     0  con    0  1.0D+00  2.8D-03  4.858D-02 -7.793D+00
  165  178     1     0  bnd    0  1.0D+00  6.1D-03  5.206D-02 -7.793D+00
  166  180     1     1  con    1  2.7D-01  1.1D-03  5.936D-02 -7.793D+00
  167  181     1     1  con    0  1.0D+00  2.2D-03  2.433D-02 -7.793D+00
  168  182     1     1  con    0  1.0D+00  1.8D-03  5.537D-03 -7.793D+00
  169  183     1     1  con    0  1.0D+00  1.2D-03  1.789D-02 -7.793D+00
  170  184     1     1  con    0  1.0D+00  4.1D-03  4.204D-02 -7.793D+00
  171  185     1     1  con    0  1.0D+00  7.2D-03  6.224D-02 -7.793D+00
  172  186     1     1  con    0  1.0D+00  1.2D-02  6.627D-02 -7.793D+00
  173  188     1     1  con    1  1.3D-01  3.5D-03  6.653D-02 -7.793D+00
  174  189     1     1  con    0  1.0D+00  7.9D-03  2.886D-02 -7.793D+00
  175  190     1     1  con    0  1.0D+00  1.7D-03  1.054D-02 -7.793D+00
  176  191     1     1  con    0  1.0D+00  1.4D-03  2.018D-02 -7.793D+00
  177  192     1     1  con    0  1.0D+00  1.7D-03  9.360D-03 -7.793D+00
  178  193     1     1  con    0  1.0D+00  5.0D-03  1.781D-02 -7.793D+00
  179  194     1     1  con    0  1.0D+00  2.4D-03  1.328D-02 -7.793D+00
  180  195     1     1  con    0  1.0D+00  4.5D-03  5.205D-02 -7.793D+00
  181  196     1     1  con    0  1.0D+00  6.1D-03  4.282D-02 -7.793D+00
  182  198     1     1  con    1  4.0D-01  3.3D-03  4.501D-02 -7.793D+00
  183  199     1     0  con    0  1.0D+00  1.0D-03  9.609D-03 -7.793D+00
  184  200     1     0  con    0  1.0D+00  3.8D-04  7.109D-03 -7.793D+00
  185  201     1     0  con    0  1.0D+00  3.1D-04  1.683D-02 -7.793D+00
  186  202     1     0  con    0  1.0D+00  9.6D-04  3.323D-02 -7.793D+00
  187  203     1     0  con    0  1.0D+00  1.7D-03  4.225D-02 -7.793D+00
  188  204     1     0  con    0  1.0D+00  3.1D-03  5.093D-02 -7.793D+00
  189  206     1     0  con    1  4.1D-01  2.1D-03  5.106D-02 -7.793D+00
  190  207     1     0  con    0  1.0D+00  2.7D-03  1.314D-02 -7.793D+00
  191  208     1     0  con    0  1.0D+00  1.4D-03  3.451D-03 -7.793D+00
  192  209     1     0  con    0  1.0D+00  3.2D-03  2.290D-02 -7.793D+00
  193  210     1     0  con    0  1.0D+00  2.1D-03  1.160D-02 -7.793D+00
  194  211     1     0  con    0  1.0D+00  1.0D-03  8.458D-03 -7.793D+00
  195  213     1     0  con    1  2.7D-01  1.2D-03  3.295D-02 -7.793D+00
  196  214     1     0  con    0  1.0D+00  7.8D-04  2.386D-02 -7.793D+00
  197  215     1     0  con    0  1.0D+00  1.7D-03  1.307D-02 -7.793D+00
  198  217     1     0  con    1  5.1D-01  2.4D-03  4.341D-02 -7.793D+00
  199  218     1     0  con    0  1.0D+00  1.8D-03  1.465D-02 -7.793D+00
  200  219     1     0  con    0  1.0D+00  1.7D-03  7.761D-03 -7.793D+00
  201  220     1     0  con    0  1.0D+00  8.4D-04  1.319D-02 -7.793D+00
  202  221     1     0  con    0  1.0D+00  1.2D-03  1.391D-02 -7.793D+00
  203  222     1     0  con    0  1.0D+00  5.4D-03  1.565D-02 -7.793D+00
  204  224     1     0  con    1  2.3D-01  3.5D-03  2.363D-02 -7.793D+00
  205  225     1     0  con    0  1.0D+00  6.9D-03  4.121D-02 -7.793D+00
  206  226     1     0  con    0  1.0D+00  7.9D-03  5.876D-02 -7.793D+00
  207  227     1     0  con    0  1.0D+00  3.2D-03  4.880D-03 -7.793D+00
  208  228     1     0  con    0  1.0D+00  7.9D-04  5.184D-03 -7.793D+00
  209  229     1     0  con    0  1.0D+00  1.1D-03  8.458D-03 -7.793D+00
  210  231     1     0  con    1  3.1D-01  2.9D-03  4.121D-02 -7.793D+00
  211  232     1     0  con    0  1.0D+00  5.5D-03  1.213D-02 -7.793D+00
  212  233     1     0  bnd    0  1.0D+00  7.0D-03  9.409D-03 -7.793D+00
  213  234     1     1  con    0  1.0D+00  3.2D-03  1.372D-02 -7.793D+00
